year,dish,category,revenue,qty,orders
2026,Соус песто 30 г,ДОПЫ,4863.5554999999995,24.0,24
2026,"750 мл Торронтес Лунта. Аргентина, Сальта",БЕЛОЕ ВИНО БУТЫЛКИ,4845.0,1.0,1
2026,Д.Греча с пармезаном,Д.ГАРНИРЫ,4844.405,11.0,9
2026,Д.L/Семейный итальянский сет,Д.СЕТЫ,4808.4585,3.0,3
2026,Коктейль Бомбей Тоник,КОКТЕЙЛИ,4794.586499999999,8.0,5
2026,Д.Салат Табуле,Д.ЗАВТРАКИ,4782.032,10.0,9
2026,Д.Картофель фри,Д.ГАРНИРЫ,4771.407,16.0,16
2026,"125 мл БА Майер ам Пфарплатц. Австрия, Нижняя Австрия",Б/А ВИНО ПО БОКАЛАМ,4760.0,7.0,5
2026,Д.ДМ/Пицца Маргарита,Д.ДЕТСКОЕ МЕНЮ,4759.3625,13.0,12
2026,Д.ДМ/Макарошки цветные с сыром,Д.ДЕТСКОЕ МЕНЮ,4703.373,14.0,14
2026,Д.Овсяная каша с бананом и голубикой,Д.ЗАВТРАКИ,4690.351000000001,14.0,14
2026,Д. Чизкейк с ягодами целый,ЦЕЛЫЕ ТОРТЫ,4675.0,1.0,1
2026,Д.Суши с угрем 2 шт. +,Д.ПАНАЗИЯ,4666.499999999999,10.0,9
2026,- молоко безлактозное 220 мл,МОДИФИКАТОРЫ,4622.096000000001,71.0,67
2026,Д.Двойной Американо +,Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,4590.0,12.0,11
2026,Д.Скрембл,Д.ЗАВТРАКИ,4525.4425,12.0,10
2026,Д.Рисовая каша с манго и кокосом,Д.ЗАВТРАКИ,4511.188,12.0,9
2026,- молоко безлактозное 150 мл,МОДИФИКАТОРЫ,4506.853000000001,70.0,56
2026,Д.Фокачча с песто,Д.ПИЦЦА L,4461.9305,14.0,13
2026,"Д.Капучино 0,3",Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,4399.073,15.0,15
2026,Д.Тост с креметте и лососем,Д.ЗАВТРАКИ,4373.437,7.0,7
2026,40 мл Реми Мартин XO,БРЕНДИ/КОНЬЯК,4335.0,2.0,1
2026,Д.Картофель фри с трюфельным соусом +,Д.ГАРНИРЫ,4321.4,9.0,8
2026,Д.Греча с пармезаном и яйцом пашот,Д.ЗАВТРАКИ,4306.6525,8.0,8
2026,Д.Запеч.суши с угрём 2 шт. +,Д.ПАНАЗИЯ,4251.7,9.0,9
2026,Д. Медовик целый,ЦЕЛЫЕ ТОРТЫ,4250.0,2.0,2
2026,Д.Скрембл с ветчиной и сыром,Д.ЗАВТРАКИ,4230.8155,8.0,6
2026,Д.Запеч.суши с лососем 2 шт.,Д.ПАНАЗИЯ,4210.985000000001,11.0,10
2026,"125 мл Артемиса Лэйт Харвест. Чили, Центральная долина",ДЕСЕРТНОЕ ВИНО БОКАЛЫ,4207.5,5.0,3
2026,Д.Скрембл +,Д.ЗАВТРАКИ,4199.85,9.0,9
2026,Д.Острые суши с лососем 2 шт. +,Д.ПАНАЗИЯ,4199.85,9.0,9
2026,Коктейль Ратафия Сприц,КОКТЕЙЛИ,4182.0,6.0,5
2026,ДМ/Греча с маслом,ДЕТСКОЕ МЕНЮ,4173.006999999999,29.0,28
2026,Д. Ягодный торт,ЦЕЛЫЕ ТОРТЫ,4165.0,1.0,1
2026,Пармезан тёртый,ДОПЫ,4126.0105,26.0,21
2026,"750 мл БА Майер ам Пфарплатц. Австрия, Нижняя Австрия",Б/А ВИНО,4080.0,1.0,1
2026,Коктейль Полнолуние,КОКТЕЙЛИ,4054.381,6.0,5
2026,Д.ЗВ Тёплый римский сэндвич ,Д.ЗАКУСКИ,4046.7225,7.0,6
2026,"Д.Морс 0,3 +",Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,4039.199999999999,11.0,11
2026,"750 мл Арена Криница. Россия, Кубань",КРАСНОЕ ВИНО,3978.0,1.0,1
2026,Д.Свиные ребра с соусом Нью Йорк,Д.МЯСО,3935.6785,4.0,3
2026,Д.ДМ/Греча с маслом +,Д.ДЕТСКОЕ МЕНЮ,3916.799999999999,21.0,21
2026,Джем 30 гр,ДОПЫ,3901.228,48.0,36
2026,Д.Яичница из трёх яиц +,Д.ЗАВТРАКИ,3873.4499999999994,10.0,10
2026,Д.Цезарь с курицей L +,БАНКЕТЫ/ФУРШЕТЫ,3817.35,1.0,1
2026,Д.Острые суши с тунцом 2 шт.,Д.ПАНАЗИЯ,3811.0004999999996,13.0,12
2026,Коктейль Sarti Спритц,КОКТЕЙЛИ,3791.2209999999995,6.0,6
2026,Бекон 50 гр,ДОПЫ,3788.6624999999995,22.0,21
2026,Салат Табуле,ЗАВТРАК,3780.4345000000003,9.0,9
2026,бекон жареный (50 г),МОДИФИКАТОРЫ,3751.8999999999996,19.0,18
2026,"Морковь-яблоко-сельдерей фреш 0,3",БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,3739.9745000000003,9.0,8
2026,Д.Большой итальянский завтрак с креветками,Д.ЗАВТРАКИ,3717.7470000000003,4.0,4
2026,Мортаделла 50 гр,ДОПЫ,3712.7999999999997,12.0,10
2026,Лайм 40г,ДОПЫ,3685.6935000000003,44.0,26
2026,Д.Овощи на гриле,Д.ГАРНИРЫ,3672.9265,10.0,9
2026,Д.Глинтвейн б/а +,Д.НАПИТКИ,3649.0499999999993,9.0,9
2026,Острые: Тунец 2 шт,ПАНАЗИЯ,3613.3499999999995,13.0,10
2026,страчателла (50 г),МОДИФИКАТОРЫ,3567.7729999999997,11.0,10
2026,Д.Печеные овощи с демиглясом +,Д.СПЕШЛ,3522.3999999999996,6.0,6
2026,Коктейль Campari Спритц,КОКТЕЙЛИ,3485.0,5.0,4
2026,ДМ/Картофельное пюре,ДЕТСКОЕ МЕНЮ,3457.9104999999995,15.0,15
2026,Д.Обед 3 +,Д.ОБЕДЫ,3442.5,2.0,2
2026,Д.Запечённый перец рамиро с горгонзолой,Д.ЗАКУСКИ,3406.035,6.0,6
2026,Д.Печеный баклажан с соусом из оливок +,Д.СПЕШЛ,3396.6000000000004,6.0,4
2026,Д.Цезарь с курицей L,БАНКЕТЫ/ФУРШЕТЫ,3391.5,1.0,1
2026,Паста Без наполнителя (домашняя),ПАСТА,3388.457,23.0,20
2026,шампиньоны жареные (50 г),МОДИФИКАТОРЫ,3386.3999999999987,24.0,23
2026,черри (50 г),МОДИФИКАТОРЫ,3357.8654999999994,28.0,22
2026,Д.Греческий L +,БАНКЕТЫ/ФУРШЕТЫ,3335.4,1.0,1
2026,"Фабричная С лососем, брокколи и томатами черри",ПАСТА,3335.3999999999996,4.0,4
2026,Д.Паста с крабом в томатном биске,Д.ПАСТА,3315.0,2.0,2
2026,Фабричная «Аль Помодоро»,ПАСТА,3315.0,6.0,5
2026,750 мл Б/А Винья Албали Спарклинг Уайт,Б/А ВИНО,3315.0,1.0,1
2026,Д.Шоколадный торт Опера +,Д.ДЕСЕРТЫ,3289.5,5.0,5
2026,рукола (15 г),МОДИФИКАТОРЫ,3252.0744999999993,24.0,23
2026,Д.Острые суши с угрем 2 шт.,Д.ПАНАЗИЯ,3192.2854999999995,8.0,7
2026,Д.Брускетта с тунцом и гуакамоле 2 шт,Д.ЗАКУСКИ,3179.8075,6.0,5
2026,75 мл Портвейн Копке Файн Руби Порто,ПОРТВЕЙНЫ/ХЕРЕСЫ,3113.7285,6.0,4
2026,Д.Трюфель,Д.ДЕСЕРТЫ,3090.7955,27.0,10
2026,- молоко миндальное 150 мл,МОДИФИКАТОРЫ,3087.693,48.0,38
2026,Д.Трюфель +,Д.ДЕСЕРТЫ,3084.65,21.0,10
2026,Банкет/Кола 1 литр 1 шт,БАНКЕТЫ/ФУРШЕТЫ,3060.0,4.0,1
2026,Сироп в асс. 10 мл,ДОПЫ,3024.1555,73.0,35
2026,Д.NEW Авокадо тост ,Д.ЗАВТРАКИ,2989.722,6.0,6
2026,Д. Баноффи торт целый,ЦЕЛЫЕ ТОРТЫ,2975.0,1.0,1
2026,40 мл Персиката,ДОМАШНИЕ ДИДЖЕСТИВЫ,2939.674,8.0,5
2026,Гренка из Чиабатты 1шт,ДОПЫ,2926.1165,41.0,27
2026,Д.Острые суши с угрем 2 шт. +,Д.ПАНАЗИЯ,2851.75,6.0,5
2026,Запечённые: Тунец 2 шт,ПАНАЗИЯ,2850.9,9.0,7
2026,Д.Зеленый салат с постным пармезаном,Д.СПЕШЛ,2816.3134999999997,5.0,5
2026,деревенский хлеб (40 г),МОДИФИКАТОРЫ,2802.3565,30.0,21
2026,вяленые томаты (50 г),МОДИФИКАТОРЫ,2799.364499999999,12.0,10
2026,Д.Обед 3,Д.ОБЕДЫ,2757.7995,2.0,2
2026,Д.Шоколадный торт с вишней +,Д.СПЕШЛ,2756.5499999999997,5.0,5
2026,ДМ/Сырники со сгущёнкой,ДЕТСКОЕ МЕНЮ,2727.344,8.5,8
2026,Д.Ржаная фокачча с горгонзолой,Д.ПИЦЦА L,2689.5275,7.0,7
2026,Д.Фокачча с розмарином,Д.ПИЦЦА L,2654.3630000000003,11.0,11
2026,"125 мл Арена Криница. Россия, Кубань",КРАСНОЕ ВИНО ПО БОКАЛАМ,2652.0,4.0,4
2026,"Лимон фреш 0,2",БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,2649.5605,6.0,12
2026,Д.Глинтвейн б/а,Д.НАПИТКИ,2642.9985,8.0,8
2026,Д.Острые суши с креветкой 2 шт. +,Д.ПАНАЗИЯ,2623.95,7.0,7
2026,Д.Классический омлет,Д.ЗАВТРАКИ,2612.0415,7.0,5
2026,Д.Обед от бабушки,Д.СЕТЫ,2610.6475,4.0,3
2026,40 мл Домашняя Амаро,ДОМАШНИЕ ДИДЖЕСТИВЫ,2606.474,7.0,7
2026,Куриное филе 50 г,ДОПЫ,2591.7945,17.0,15
2026,Пиво Stackenschneider Вайсбир 450 мл,ПИВО БУТЫЛОЧНОЕ,2570.4,5.0,4
2026,"Д.Вода минеральная негаз 0,5 +",Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,2570.4,6.0,5
2026,Д.ДМ/Греча с маслом,Д.ДЕТСКОЕ МЕНЮ,2567.8754999999996,17.0,13
2026,Банкет/ дополнительные услуги,БАНКЕТЫ/ФУРШЕТЫ,2550.0,1.0,1
2026,Д.Прямо в сердце,Д.СЕТЫ,2533.0,2.0,2
2026,Коктейль Bombay Sapphire с тоником,КОКТЕЙЛИ,2498.592,4.0,4
2026,Д.Ассорти фруктов +,БАНКЕТЫ/ФУРШЕТЫ,2478.6,1.0,1
2026,авокадо (50 г),МОДИФИКАТОРЫ,2474.6645,11.0,11
2026,Фабричная «Алио Олио» с креветками,ПАСТА,2468.9355,4.0,4
2026,Д.Микс оливок,Д.ЗАКУСКИ,2445.688,7.0,6
2026,Банкет/ Свежие овощи 400 гр,БАНКЕТЫ/ФУРШЕТЫ,2422.5,3.0,2
2026,- латте,МОДИФИКАТОРЫ,2422.0325,8.0,7
2026,Д.ДМ/Сосиски,Д.ДЕТСКОЕ МЕНЮ,2383.4425,8.0,8
2026,"Д.Какао 0,3 +",Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,2371.5,5.0,5
2026,Д.Ржаная фокачча с горгонзолой +,Д.ПИЦЦА L,2371.5,5.0,5
2026,фокачча с розмарином (180 г),МОДИФИКАТОРЫ,2361.3085,8.0,7
2026,Вителло с соусом тоннато 5 шт,МОДИФИКАТОРЫ,2356.557,9.0,5
2026,чиабатта (120 г),МОДИФИКАТОРЫ,2351.1679999999997,17.0,15
2026,40 мл Джин Босфорд,РОМ,2295.0,6.0,2
2026,Д.Сет трюфелей,Д.СЕТЫ,2266.865,3.0,3
2026,Д.Фокачча с розмарином +,Д.ПИЦЦА L,2264.4,8.0,8
2026,"Сок апельсин 0,2",БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,2261.0,7.0,5
2026,артишоки (50 г),МОДИФИКАТОРЫ,2205.75,6.0,6
2026,Д.Ассорти фруктов,БАНКЕТЫ/ФУРШЕТЫ,2201.5,1.0,1
2026,- эспрессо 60 мл,МОДИФИКАТОРЫ,2191.385,8.0,4
2026,Д.Микс оливок +,Д.ЗАКУСКИ,2189.6,5.0,5
2026,Классические: Тунец 2 шт,ПАНАЗИЯ,2187.9,7.0,6
2026,Белые грибы 30 г,ДОПЫ,2187.9,7.0,5
2026,Клубника 50 г,ДОПЫ,2169.2,9.0,8
2026,Д.Обед 2,Д.ОБЕДЫ,2166.004,2.0,2
2026,Д.ДМ/Томатная паста,Д.ДЕТСКОЕ МЕНЮ,2153.1095,6.0,6
2026,Бамбл,КОФЕ,2142.0,7.0,6
2026,Креветки и соус сладкий чили 5 шт,МОДИФИКАТОРЫ,2142.0,7.0,4
2026,краб роза (30 г),МОДИФИКАТОРЫ,2111.4,4.0,4
2026,Коктейль Dewar’s старомодный,КОКТЕЙЛИ,2094.3575,4.0,4
2026,Д.ДМ/Суп Аньолини +,Д.ДЕТСКОЕ МЕНЮ,2088.45,7.0,7
2026,"Сельдерей фреш 0,3",БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,2082.5,5.5,6
2026,Д.Зелёный салат с авокадо,Д.ЗАВТРАКИ,2070.8295,4.0,4
2026,Банкет/ Канапе с клубникой и камамбером,БАНКЕТЫ/ФУРШЕТЫ,2065.5,9.0,1
2026,Д.Coca Cola с сахаром,Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,2040.0,5.0,3
2026,Тосты ржаные 60гр.,ДОПЫ,2028.1425000000004,29.0,24
2026,Д.Суп из корнеплодов +,Д.СПЕШЛ,2021.3,3.0,3
2026,перепелиные яйца (30 г),МОДИФИКАТОРЫ,1973.6829999999998,13.0,11
2026,Стакан со льдом,МОДИФИКАТОРЫ,1945.3439999999998,24.0,12
2026,Бриошь,ХЛЕБ,1941.3065000000001,16.0,14
2026,Д.Острые суши с тунцом 2 шт. +,Д.ПАНАЗИЯ,1915.8999999999996,5.0,5
2026,Д.Суши с тунцом 2 шт. +,Д.ПАНАЗИЯ,1874.2499999999998,5.0,4
2026,Горгонзола 50 г,ДОПЫ,1867.6454999999999,9.0,9
2026,Д.Циндао б/а ,Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,1846.234,6.0,3
2026,Классические: Угорь 2 шт,ПАНАЗИЯ,1836.0,5.0,4
2026,Острые: Угорь 2 шт,ПАНАЗИЯ,1836.0,5.0,5
2026,Камамбер с клубникой 5 шт,МОДИФИКАТОРЫ,1829.557,7.0,4
2026,цукини (50 г),МОДИФИКАТОРЫ,1827.687,11.0,11
2026,Д.Печеный баклажан с соусом из оливок,Д.СПЕШЛ,1810.143,4.0,4
2026,Сметана 30 г,ДОПЫ,1780.6565,28.0,15
2026,- молоко миндальное 220 мл,МОДИФИКАТОРЫ,1776.3214999999996,27.0,23
2026,лосось и креметте,МОДИФИКАТОРЫ,1749.708,5.0,4
2026,Молочный Клубничный,БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,1745.866,6.0,6
2026,Д.Сет трюфелей +,Д.СЕТЫ,1728.8999999999999,2.0,2
2026,красная икра и сметана,МОДИФИКАТОРЫ,1722.1000000000001,4.0,4
2026,- молоко фундучное 220 мл,МОДИФИКАТОРЫ,1714.6285,27.0,23
2026,"125 мл Мартини Брют. Италия, Пьемонт ",ИГРИСТОЕ ВИНО БОКАЛЫ,1714.501,3.0,2
2026,острое масло (15 г),МОДИФИКАТОРЫ,1704.7684999999997,12.0,11
2026,40 мл Виски Дюарс 12 лет,ВИСКИ,1667.6490000000001,3.0,1
2026,Сыр Страчателла 50 г,ДОПЫ,1646.4075,8.0,8
2026,паприка (50 г),МОДИФИКАТОРЫ,1630.929,11.0,10
2026,Молочный Шоколадный,БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,1630.5635,6.0,6
2026,Молоко 100мл,ДОПЫ,1616.8870000000002,40.5,26
2026,голубика (40 г),МОДИФИКАТОРЫ,1613.6145,6.0,6
2026,Фабричная «Четыре сыра» с трюфелем,ПАСТА,1598.2975000000001,2.0,2
2026,"Д.Какао 0,3",Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,1584.8845000000001,4.0,3
2026,Шампиньоны жаренные 50 г,ДОПЫ,1581.0,13.0,13
2026,куриное филе жареные (50 г),МОДИФИКАТОРЫ,1551.25,8.0,8
2026,манго (20 г),МОДИФИКАТОРЫ,1537.3439999999998,11.0,7
2026,Д.Суши с креветкой 2 шт.,Д.ПАНАЗИЯ,1531.1644999999999,5.0,4
2026,Д.Яичница из трёх яиц,Д.ЗАВТРАКИ,1524.9,5.0,5
2026,Д.Запечённый перец рамиро с горгонзолой +,Д.ЗАКУСКИ,1518.1,2.0,2
2026,Д.Коктейль Цветочный Джин-Тоник б/а +,Д.НАПИТКИ,1518.1,2.0,2
2026,Д.Печеные овощи с демиглясом,Д.СПЕШЛ,1504.5,3.0,3
2026,Креметто 50 г,ДОПЫ,1501.95,9.5,9
2026,Д.Запеч.суши с тунцом 2 шт. +,Д.ПАНАЗИЯ,1499.3999999999999,4.0,3
2026,Овсяная каша на молоке,ЗАВТРАК,1479.0,6.0,5
2026,Коктейль Дайкири,КОКТЕЙЛИ,1466.25,5.0,2
2026,Д.Большой итальянский завтрак с ветчиной,Д.ЗАВТРАКИ,1428.748,2.0,2
2026,ржаная фокачча с горгонзолой (210 гр),МОДИФИКАТОРЫ,1422.9,3.0,3
2026,Рис для суши 100 г,ДОПЫ,1383.375,11.5,6
2026,Креветки и соус сладкий чили (5 шт.),МОДИФИКАТОРЫ,1377.0,4.0,4
2026,Д. Крем на медовик 240 гр,ЦЕЛЫЕ ТОРТЫ,1360.0,2.0,1
2026,Д.25 гр Салями с трюфелем +,Д.ЗАКУСКИ,1346.3999999999999,4.0,4
2026,40 мл Ликер Бехеровка,ЛИКЁРЫ/БИТТЕРЫ,1326.0,4.0,1
2026,Краб роза 30 г,ДОПЫ,1309.0,3.0,3
2026,Фабричная С куриным филе и сливочным песто,ПАСТА,1300.5,2.0,2
2026,Д.Двойной Американо,Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,1293.5045,4.0,4
2026,Д.50 гр Грана падано +,Д.ЗАКУСКИ,1285.1999999999998,3.0,3
2026,40 мл Текила Эсполон Репосадо,ТЕКИЛА,1275.0,2.0,1
2026,Тар-тар из лосося с авокадо 5 шт,МОДИФИКАТОРЫ,1275.0,3.0,2
2026,Д.25 гр Салями с трюфелем,Д.ЗАКУСКИ,1271.3365000000001,5.0,5
2026,красный лук (15 г),МОДИФИКАТОРЫ,1266.5595000000003,23.0,22
2026,Фабричная “Фрутти ди Маре”,ПАСТА,1266.5,1.0,1
2026,- капучино 300 мл,МОДИФИКАТОРЫ,1235.0584999999999,4.0,4
2026,Мороженое Горгонзола 50гр,ДЕСЕРТЫ,1232.5,6.0,4
2026,Д.Шоколадный торт с вишней,Д.СПЕШЛ,1221.2459999999999,3.0,3
2026,- молоко банановое 150 мл,МОДИФИКАТОРЫ,1199.6985,19.0,17
2026,Мёд 50г,ДОПЫ,1185.5205,30.0,30
2026,Д.Суши с угрем 2 шт.,Д.ПАНАЗИЯ,1167.0755,3.0,3
2026,- молоко фундучное 150 мл,МОДИФИКАТОРЫ,1154.1045,18.0,16
2026,"Д.ДМ/Салат из огурцов, томатов со сметаной",Д.ДЕТСКОЕ МЕНЮ,1147.8315,3.0,3
2026,томаты черри (50 г),МОДИФИКАТОРЫ,1143.828,9.0,8
2026,Д.25 гр Пармская ветчина +,Д.ЗАКУСКИ,1132.2,2.0,2
2026,Трюфельное масло 30 г,ДОПЫ,1120.9205,7.25,9
2026,Шпинат 30 г,ДОПЫ,1118.9569999999999,5.58,8
2026,Коктейль Martini Riserva Американо,КОКТЕЙЛИ,1105.0,2.0,2
2026,Д.Латте,Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,1092.913,4.0,4
2026,Д.Запеч.суши с тунцом 2 шт.,Д.ПАНАЗИЯ,1085.3395,4.0,2
2026,парма (25 г),МОДИФИКАТОРЫ,1081.1999999999998,3.0,3
2026,Оливки (5 шт.),МОДИФИКАТОРЫ,1078.65,3.0,3
2026,Тар-тар из говядины с вялеными томатами 5 шт,МОДИФИКАТОРЫ,1057.1535,4.0,3
2026,Кетчуп 50 г,ДОПЫ,1053.7875,19.0,14
2026,40 мл Реми Мартин ВСОП,БРЕНДИ/КОНЬЯК,1020.0,1.0,1
2026,40 мл Виски Дюарс 8 лет,ВИСКИ,1020.0,2.0,1
2026,Д.25 гр Салями сальсича +,Д.ЗАКУСКИ,1009.8,3.0,3
2026,Фабричная «Алио Олио»,ПАСТА,978.265,2.0,2
2026,Сыр Таледжио 50 г,ДОПЫ,970.2494999999999,4.0,4
2026,Тартар из лосося с авокадо (5 шт.),МОДИФИКАТОРЫ,963.9,2.0,1
2026,Вителло с соусом тоннато (5 шт.),МОДИФИКАТОРЫ,918.0,3.0,2
2026,Stackenschneider Вайсбир разл. 400 мл,ПИВО БУТЫЛОЧНОЕ,918.0,2.0,1
2026,Страчателла,ДОПЫ,892.5,3.0,3
2026,Д.Суши с тунцом 2 шт.,Д.ПАНАЗИЯ,863.3534999999999,3.0,3
2026,сметана и клубничное варенье ,МОДИФИКАТОРЫ,831.759,9.0,8
2026,40 мл Виски Джим Бим,ВИСКИ,816.0,2.5,1
2026,Авокадо 50 гр,ДОПЫ,814.453,4.0,4
2026,Соус перечный 50 гр,ДОПЫ,807.5,4.0,4
2026,Салями и артишок (5 шт.),МОДИФИКАТОРЫ,803.25,3.0,3
2026,мортаделла (50 г),МОДИФИКАТОРЫ,783.938,2.0,2
2026,Д.Раф ванильный +,Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,749.6999999999999,2.0,1
2026,Голубика св 40 г,ДОПЫ,739.5,3.0,3
2026,"- Tsingtao светлое безалкогольное 0,33 ",МОДИФИКАТОРЫ,735.4625,2.0,2
2026,40 мл Кофейный элексир Целовальник ,ЛИКЁРЫ/БИТТЕРЫ,734.4,2.0,2
2026,Красный лук 15 г,ДОПЫ,727.77,15.0,13
2026,клубничный джем (30 г),МОДИФИКАТОРЫ,724.9480000000001,13.0,11
2026,Фильтр кофе 200 мл,КОФЕ,723.2735,3.0,3
2026,Д.Зеленый салат с постным пармезаном +,Д.СПЕШЛ,719.1,1.0,1
2026,Гриссини,ДОПЫ,718.879,3.5,4
2026,Коктейль Персикатта Сприц,КОКТЕЙЛИ,697.0,1.0,1
2026,горгонзола (50 г),МОДИФИКАТОРЫ,686.0944999999999,3.0,3
2026,Д.50 гр Вяленые томаты,Д.ЗАКУСКИ,663.0,2.0,2
2026,"Д.Морс 0,3",Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,646.0,2.0,1
2026,салями сальсича (40 г) ,МОДИФИКАТОРЫ,642.5999999999999,3.0,3
2026,Коктейль Маргарита,КОКТЕЙЛИ,637.5,1.0,1
2026,Манго премиум 20 г,ДОПЫ,637.5,3.0,2
2026,"125 мл Риоха Крианса Кото Мэир. Испания, Риоха  ",КРАСНОЕ ВИНО ПО БОКАЛАМ,634.1595,1.0,1
2026,сгущенка,МОДИФИКАТОРЫ,633.7090000000001,7.0,7
2026,соус Песто (20 г),МОДИФИКАТОРЫ,628.5325,5.0,5
2026,кокосовое ,МОДИФИКАТОРЫ,624.9285,8.0,8
2026,Д.NEW Авокадо тост +,Д.ЗАВТРАКИ,619.65,1.0,1
2026,Моцарелла с томатами черри и песто (5 шт.),МОДИФИКАТОРЫ,619.65,3.0,3
2026,Д.Раф ванильный,Д.БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ,598.145,2.0,2
2026,- флэт уайт ,МОДИФИКАТОРЫ,596.7,2.0,2
2026,Артишоки 50 г,ДОПЫ,596.7,2.0,2
2026,Камамбер с клубникой (5 шт.),МОДИФИКАТОРЫ,596.6999999999999,2.0,2
2026,- молоко банановое 220 мл,МОДИФИКАТОРЫ,579.9719999999999,9.0,9
2026,Сливки 11% 50мл,ДОПЫ,564.4000000000001,34.0,30
2026,Ветчина 50 г,ДОПЫ,559.453,3.0,3
2026,Коктейль Лимончелло Тоник,КОКТЕЙЛИ,557.6,1.0,1
2026,Пуэр Шу,ЧАЙНАЯ КАРТА,552.5,1.0,1
2026,Сыр Эмменталь 30 г,ДОПЫ,552.5,3.0,3
2026,Коктейль Martini Bianco с тоником,КОКТЕЙЛИ,552.5,1.0,1
2026,каперсы (10 г),МОДИФИКАТОРЫ,550.8,3.0,3
2026,листья салата (35 г),МОДИФИКАТОРЫ,550.8,2.0,2
2026,Чили 15 г,ДОПЫ,510.0,8.0,6
2026,40 мл Ром Плантейшн Барбадос Гранд Резерв,РОМ,510.0,1.0,1
2026,Д.Суп из корнеплодов,Д.СПЕШЛ,472.59999999999997,1.0,1
2026,Коктейль Порн Стар Мартини,КОКТЕЙЛИ,469.2,1.0,1
2026,Миндаль 30 г,ДОПЫ,456.5095,3.0,3
2026,40 мл Ликер Амаро Монтенегро,ЛИКЁРЫ/БИТТЕРЫ,450.5,2.0,1
2026,40 мл Ликер Амаро Аверна,ЛИКЁРЫ/БИТТЕРЫ,416.5,2.0,2
2026,40 мл Ликер Фернет Бранка,ЛИКЁРЫ/БИТТЕРЫ,416.5,1.0,1
2026,75 мл Вермут Мартини Бьянко,ВЕРМУТЫ,408.0,1.0,1
2026,сметана (30 г),МОДИФИКАТОРЫ,402.9,6.0,5
2026,Грецкий орех 30 г,ДОПЫ,400.86,4.33,4
2026,чили (15 г),МОДИФИКАТОРЫ,400.34999999999997,7.0,8
2026,яйцо пашот (1 шт.),МОДИФИКАТОРЫ,395.709,4.0,4
2026,Д.50 гр Грана падано,Д.ЗАКУСКИ,382.5,1.0,1
2026,40 мл Ликер Кампари,ЛИКЁРЫ/БИТТЕРЫ,382.5,1.0,1
2026,белые грибы жареные (30 г),МОДИФИКАТОРЫ,374.84999999999997,1.0,1
2026,Фабричная «Карбонара»,ПАСТА,361.25,1.0,1
2026,трюфельное масло (30 г),МОДИФИКАТОРЫ,361.25,2.0,2
2026,творожный сыр (50 г),МОДИФИКАТОРЫ,345.1,2.0,2
2026,колбаска Братвурст (80 гр),МОДИФИКАТОРЫ,344.25,1.0,1
2026,- молоко кокосовое 50 мл,МОДИФИКАТОРЫ,340.0,6.0,3
2026,Гуакамоле с вялеными томатами (5 шт.),МОДИФИКАТОРЫ,336.59999999999997,1.0,1
2026,Парма 25 г,ДОПЫ,331.5,1.0,1
2026,клубника (30 г),МОДИФИКАТОРЫ,328.95,2.0,2
2026,кокосовое,МОДИФИКАТОРЫ,326.4,5.0,4
2026,"- молоко 3,5% 50 мл",МОДИФИКАТОРЫ,323.0,8.0,8
2026,Соус наполи 100 мл,ДОПЫ,323.0,2.0,2
2026,Паста с черным трюфелем 7 г,ДОПЫ,323.0,2.0,2
2026,огурцы (50 г),МОДИФИКАТОРЫ,313.412,2.0,2
2026,Тартар из говядины с вялеными томатами (5 шт.),МОДИФИКАТОРЫ,306.0,1.0,1
2026,Малиновый соус миллефолье 60 г,ДОПЫ,306.0,2.0,2
2026,Ростбиф 50г,ДОПЫ,297.5,1.0,1
2026,деревенский хлеб поджаренный (40 г),МОДИФИКАТОРЫ,278.1285,4.0,4
2026,- молоко безлактозное 50 мл,МОДИФИКАТОРЫ,272.0,4.0,4
2026,шоколадный соус (15 г),МОДИФИКАТОРЫ,266.18600000000004,3.0,3
2026,Тосты из белого хлеба,ДОПЫ,260.09999999999997,4.0,4
2026,чеснок (6 г),МОДИФИКАТОРЫ,258.4,4.0,3
2026,40 мл Ликер Амаретто,ЛИКЁРЫ/БИТТЕРЫ,255.0,1.0,1
